audio_path,audio_relative_path,region,category,downloaded_playlist_name,downloaded_position,downloaded_title,filename
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\46. Moonlight Sonata_ Beethoven Reimagined - Felt Piano Version.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\46. Moonlight Sonata_ Beethoven Reimagined - Felt Piano Version.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",46,Moonlight Sonata_ Beethoven Reimagined - Felt Piano Version,46. Moonlight Sonata_ Beethoven Reimagined - Felt Piano Version.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\47. Ascending.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\47. Ascending.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",47,Ascending,47. Ascending.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\48. Murmures.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\48. Murmures.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",48,Murmures,48. Murmures.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\49. Warmness.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\49. Warmness.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",49,Warmness,49. Warmness.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\50. World in Motion.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\50. World in Motion.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",50,World in Motion,50. World in Motion.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\51. Still, the sun.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\51. Still, the sun.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",51,"Still, the sun","51. Still, the sun.mp3"
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\52. The Stream.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\52. The Stream.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",52,The Stream,52. The Stream.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\53. A Life of Bittersweet.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\53. A Life of Bittersweet.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",53,A Life of Bittersweet,53. A Life of Bittersweet.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\54. Colours.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\54. Colours.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",54,Colours,54. Colours.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\55. Nocturne, Op.16.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\55. Nocturne, Op.16.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",55,"Nocturne, Op.16","55. Nocturne, Op.16.mp3"
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\56. Élégie.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\56. Élégie.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",56,Élégie,56. Élégie.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\57. Noam.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\57. Noam.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",57,Noam,57. Noam.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\58. Nothing Else.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\58. Nothing Else.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",58,Nothing Else,58. Nothing Else.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\59. Aria.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\59. Aria.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",59,Aria,59. Aria.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\60. Umbrellas.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\60. Umbrellas.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",60,Umbrellas,60. Umbrellas.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\61. Hesitations.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\61. Hesitations.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",61,Hesitations,61. Hesitations.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\62. Softly, We Begin.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\62. Softly, We Begin.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",62,"Softly, We Begin","62. Softly, We Begin.mp3"
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\63. Poetry Without Words.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\63. Poetry Without Words.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",63,Poetry Without Words,63. Poetry Without Words.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\64. Lifted From Loneliness.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\64. Lifted From Loneliness.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",64,Lifted From Loneliness,64. Lifted From Loneliness.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\65. Murmurioù, Op. 16.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\65. Murmurioù, Op. 16.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",65,"Murmurioù, Op. 16","65. Murmurioù, Op. 16.mp3"
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\66. Gossamer.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\66. Gossamer.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",66,Gossamer,66. Gossamer.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\67. Pure Hearts.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\67. Pure Hearts.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",67,Pure Hearts,67. Pure Hearts.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\68. Eternal.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\68. Eternal.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",68,Eternal,68. Eternal.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\69. Autumn.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\69. Autumn.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",69,Autumn,69. Autumn.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\70. Floating Leaves.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\70. Floating Leaves.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",70,Floating Leaves,70. Floating Leaves.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\71. Degas.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\71. Degas.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",71,Degas,71. Degas.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\72. Lost.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\72. Lost.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",72,Lost,72. Lost.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\73. There's Always Tomorrow.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\73. There's Always Tomorrow.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",73,There's Always Tomorrow,73. There's Always Tomorrow.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\74. Across Frozen Lakes.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\74. Across Frozen Lakes.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",74,Across Frozen Lakes,74. Across Frozen Lakes.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\75. Woven in Time.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\75. Woven in Time.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",75,Woven in Time,75. Woven in Time.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\76. Waltz in F Minor.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\76. Waltz in F Minor.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",76,Waltz in F Minor,76. Waltz in F Minor.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\77. Vintage Waltz.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\77. Vintage Waltz.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",77,Vintage Waltz,77. Vintage Waltz.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\78. saman.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\78. saman.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",78,saman,78. saman.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\79. Way of an Angel (Felted Piano).mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\79. Way of an Angel (Felted Piano).mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",79,Way of an Angel (Felted Piano),79. Way of an Angel (Felted Piano).mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\80. Regrets (revisited by Adrien de la Salle).mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\80. Regrets (revisited by Adrien de la Salle).mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",80,Regrets (revisited by Adrien de la Salle),80. Regrets (revisited by Adrien de la Salle).mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\81. Finding Gratitude.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\81. Finding Gratitude.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",81,Finding Gratitude,81. Finding Gratitude.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\82. a new romance.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\82. a new romance.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",82,a new romance,82. a new romance.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\83. Anhelo.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\83. Anhelo.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",83,Anhelo,83. Anhelo.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\84. This Little Life.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\84. This Little Life.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",84,This Little Life,84. This Little Life.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\85. Le poids du silence.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\85. Le poids du silence.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",85,Le poids du silence,85. Le poids du silence.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\86. For Gabriel (After Pavane, Op. 50).mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\86. For Gabriel (After Pavane, Op. 50).mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",86,"For Gabriel (After Pavane, Op. 50)","86. For Gabriel (After Pavane, Op. 50).mp3"
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\87. Une barque solitaire.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\87. Une barque solitaire.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",87,Une barque solitaire,87. Une barque solitaire.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\88. Bliss.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\88. Bliss.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",88,Bliss,88. Bliss.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\89. Broken Clouds.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\89. Broken Clouds.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",89,Broken Clouds,89. Broken Clouds.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\90. Aeolus.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\90. Aeolus.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",90,Aeolus,90. Aeolus.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\91. Éclats.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\91. Éclats.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",91,Éclats,91. Éclats.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\92. Into Stillness.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\92. Into Stillness.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",92,Into Stillness,92. Into Stillness.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\93. into the woods.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\93. into the woods.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",93,into the woods,93. into the woods.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\94. In a Moonlit Garden.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\94. In a Moonlit Garden.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",94,In a Moonlit Garden,94. In a Moonlit Garden.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\95. Unsaid.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\95. Unsaid.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",95,Unsaid,95. Unsaid.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\96. Nuances.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\96. Nuances.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",96,Nuances,96. Nuances.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\97. when the time is right.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\97. when the time is right.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",97,when the time is right,97. when the time is right.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\98. Light Shines From Darkness.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\98. Light Shines From Darkness.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",98,Light Shines From Darkness,98. Light Shines From Darkness.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\99. Prélude d'une nuit d'automne.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\99. Prélude d'une nuit d'automne.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",99,Prélude d'une nuit d'automne,99. Prélude d'une nuit d'automne.mp3
"C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\100. Birds.mp3","data\raw_playlist_songs_downloaded\western\focus\Calm Study _ Instrumentals for Focus, Work, Reading\100. Birds.mp3",western,focus,"Calm Study _ Instrumentals for Focus, Work, Reading",100,Birds,100. Birds.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\1. Present Memory.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\1. Present Memory.mp3,western,focus,Deep Focus,1,Present Memory,1. Present Memory.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\2. Hidden Treasure.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\2. Hidden Treasure.mp3,western,focus,Deep Focus,2,Hidden Treasure,2. Hidden Treasure.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\3. Velvet.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\3. Velvet.mp3,western,focus,Deep Focus,3,Velvet,3. Velvet.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\4. Starbloom.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\4. Starbloom.mp3,western,focus,Deep Focus,4,Starbloom,4. Starbloom.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\5. More.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\5. More.mp3,western,focus,Deep Focus,5,More,5. More.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\6. Arena.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\6. Arena.mp3,western,focus,Deep Focus,6,Arena,6. Arena.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\7. Echo Branches.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\7. Echo Branches.mp3,western,focus,Deep Focus,7,Echo Branches,7. Echo Branches.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\8. tiny window.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\8. tiny window.mp3,western,focus,Deep Focus,8,tiny window,8. tiny window.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\9. Dream Big.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\9. Dream Big.mp3,western,focus,Deep Focus,9,Dream Big,9. Dream Big.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\10. Timeless Space.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\10. Timeless Space.mp3,western,focus,Deep Focus,10,Timeless Space,10. Timeless Space.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\11. Eclosion.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\11. Eclosion.mp3,western,focus,Deep Focus,11,Eclosion,11. Eclosion.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\12. Walking on Air.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\12. Walking on Air.mp3,western,focus,Deep Focus,12,Walking on Air,12. Walking on Air.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\13. Bonamico.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\13. Bonamico.mp3,western,focus,Deep Focus,13,Bonamico,13. Bonamico.mp3
C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\focus\Deep Focus\14. Shade.mp3,data\raw_playlist_songs_downloaded\western\focus\Deep Focus\14. Shade.mp3,western,focus,Deep Focus,14,Shade,14. Shade.mp3
